framework,iteration,reward_mean,reward_std,reward_rolling
sctde,1493,16.9,3.2078029864690882,16.53
sctde,1494,15.3,3.8223029707232783,16.380000000000003
sctde,1495,18.7,3.551056180912941,16.64
sctde,1496,16.3,4.627094120503711,16.53
sctde,1497,16.8,1.8330302779823358,16.690000000000005
sctde,1498,16.1,4.657252408878007,16.580000000000002
sctde,1499,16.2,3.655133376499413,16.520000000000003
sctde,1500,18.3,3.132091952673165,16.64
sctde,1501,17.4,3.746998799039039,16.8
sctde,1502,17.1,3.8845849199110063,16.910000000000004
sctde,1503,17.5,3.8275318418009276,16.970000000000002
sctde,1504,16.7,3.7429934544425802,17.11
sctde,1505,17.3,4.290687590584987,16.970000000000002
sctde,1506,18.3,3.2572994949804666,17.17
sctde,1507,17.5,3.9812058474788765,17.240000000000002
sctde,1508,17.7,2.6476404589747453,17.400000000000002
sctde,1509,17.1,3.0149626863362675,17.49
sctde,1510,17.6,4.565084884205331,17.42
sctde,1511,17.4,4.1036569057366385,17.42
sctde,1512,17.4,2.9393876913398134,17.45
sctde,1513,16.1,3.753664875824692,17.310000000000002
sctde,1514,16.2,3.54400902933387,17.26
sctde,1515,17.3,2.6476404589747453,17.26
sctde,1516,19.1,3.047950130825634,17.340000000000003
sctde,1517,17.3,4.648655719667784,17.320000000000004
sctde,1518,17.8,3.3105890714493698,17.330000000000005
sctde,1519,18.1,3.3000000000000003,17.43
sctde,1520,17.6,3.49857113690718,17.43
sctde,1521,16.6,3.6386810797320503,17.35
sctde,1522,17.0,3.4351128074635335,17.310000000000002
sctde,1523,18.5,3.930648801406709,17.550000000000004
sctde,1524,17.8,2.1354156504062622,17.71
sctde,1525,19.1,3.5902646142032486,17.89
sctde,1526,16.1,3.2078029864690882,17.59
sctde,1527,19.9,2.3,17.849999999999998
sctde,1528,17.7,2.282542442102666,17.84
sctde,1529,16.9,2.981610303175115,17.720000000000002
sctde,1530,18.9,2.6248809496813372,17.85
sctde,1531,17.9,4.988987873306568,17.98
sctde,1532,17.3,4.495553358597805,18.01
sctde,1533,18.5,2.3769728648009427,18.01
sctde,1534,17.0,2.3664319132398464,17.930000000000003
sctde,1535,17.6,2.8,17.780000000000005
sctde,1536,18.0,2.898275349237888,17.970000000000002
sctde,1537,18.9,3.3600595232822887,17.869999999999997
sctde,1538,16.7,2.3685438564654024,17.770000000000003
sctde,1539,16.1,2.3430749027719964,17.69
sctde,1540,17.0,3.03315017762062,17.500000000000004
sctde,1541,16.1,4.3,17.32
sctde,1542,18.8,2.9257477676655586,17.47
sctde,1543,18.6,3.7735924528226414,17.48
sctde,1544,19.1,3.389690251335659,17.69
sctde,1545,18.5,3.6124783736376886,17.780000000000005
sctde,1546,18.6,3.8262252939417984,17.840000000000003
sctde,1547,16.6,2.973213749463701,17.610000000000003
sctde,1548,19.3,2.1,17.87
sctde,1549,18.6,3.3226495451672298,18.12
sctde,1550,19.1,4.948737212663449,18.330000000000002
sctde,1551,17.0,3.492849839314596,18.419999999999998
sctde,1552,18.5,2.8722813232690143,18.39
sctde,1553,19.2,2.2715633383201093,18.450000000000003
sctde,1554,16.0,4.711687595755898,18.14
sctde,1555,19.8,4.044749683231337,18.270000000000003
sctde,1556,17.8,2.0396078054371136,18.19
sctde,1557,18.5,3.9560080889704965,18.380000000000003
sctde,1558,17.9,4.635730794599704,18.240000000000002
sctde,1559,18.3,3.7960505792204615,18.21
sctde,1560,16.9,4.635730794599704,17.990000000000006
sctde,1561,18.9,2.8792360097775944,18.18
sctde,1562,18.2,3.3105890714493698,18.150000000000002
sctde,1563,18.2,3.249615361854384,18.05
sctde,1564,18.8,3.655133376499413,18.33
sctde,1565,18.3,3.3481338085566414,18.18
sctde,1566,18.3,3.579106033634656,18.230000000000004
sctde,1567,17.6,3.7202150475476548,18.140000000000004
sctde,1568,17.3,2.934280150224242,18.080000000000002
sctde,1569,20.2,4.331281565541543,18.27
sctde,1570,19.1,3.3896902513356584,18.490000000000002
sctde,1571,17.7,2.8653097563788807,18.37
sctde,1572,17.5,4.006245124802026,18.3
sctde,1573,18.0,3.714835124201342,18.28
sctde,1574,20.6,3.5270384177096794,18.459999999999997
sctde,1575,18.8,4.66476151587624,18.509999999999998
sctde,1576,18.8,2.3579652245103193,18.56
sctde,1577,18.8,3.249615361854384,18.68
sctde,1578,18.1,2.256102834535695,18.76
sctde,1579,18.0,3.3763886032268267,18.540000000000003
sctde,1580,19.4,3.104834939252004,18.570000000000004
sctde,1581,19.7,3.4365680554879168,18.77
sctde,1582,18.0,4.123105625617661,18.82
sctde,1583,18.6,3.0724582991474434,18.88
sctde,1584,18.1,3.7,18.630000000000003
sctde,1585,18.1,4.437341546466758,18.56
sctde,1586,19.7,2.758622844826744,18.650000000000002
sctde,1587,16.8,2.7129319932501073,18.45
sctde,1588,19.5,3.7483329627982624,18.590000000000003
sctde,1589,20.5,3.170173496829472,18.840000000000003
sctde,1590,19.3,4.050925820105819,18.830000000000002
sctde,1591,18.5,2.247220505424423,18.710000000000004
sctde,1592,19.2,2.0396078054371136,18.830000000000005
sctde,1593,18.7,4.196427051671457,18.840000000000003
sctde,1594,20.0,3.286335345030997,19.03
sctde,1595,18.4,2.835489375751565,19.06
sctde,1596,20.1,2.6248809496813377,19.1
sctde,1597,17.9,3.83275357934736,19.21
sctde,1598,19.3,2.9,19.19
sctde,1599,17.8,3.4292856398964493,18.92
sctde,1600,19.4,3.4409301068170506,18.930000000000003
sctde,1601,17.6,3.3226495451672298,18.840000000000003
sctde,1602,21.2,3.2186953878862163,19.040000000000003
sctde,1603,19.2,2.4,19.090000000000003
sctde,1604,17.9,3.047950130825634,18.880000000000003
sctde,1605,19.5,2.3345235059857505,18.990000000000002
sctde,1606,19.7,2.72213151776324,18.95
sctde,1607,20.1,2.1656407827707715,19.17
sctde,1608,19.5,3.774917217635375,19.189999999999998
sctde,1609,18.3,2.7586228448267445,19.240000000000002
sctde,1610,19.3,2.72213151776324,19.230000000000004
sctde,1611,18.9,1.8681541692269403,19.360000000000003
sctde,1612,18.3,3.1,19.07
sctde,1613,17.9,2.6248809496813377,18.94
sctde,1614,19.7,3.49428104193123,19.12
sctde,1615,18.8,3.789459064299283,19.05
sctde,1616,18.8,3.026549190084311,18.96
sctde,1617,19.2,2.891366458960192,18.869999999999997
sctde,1618,20.7,2.5709920264364885,18.990000000000002
sctde,1619,19.1,2.118962010041709,19.07
sctde,1620,17.6,4.476605857119878,18.900000000000002
sctde,1621,19.6,4.029888335921977,18.970000000000002
sctde,1622,19.7,2.9,19.11
sctde,1623,18.2,3.5721142198983507,19.14
sctde,1624,20.2,1.5362291495737217,19.19
sctde,1625,19.1,3.5902646142032486,19.220000000000002
sctde,1626,19.1,1.9209372712298545,19.250000000000004
sctde,1627,19.2,4.874423042781576,19.25
sctde,1628,18.5,3.3241540277189325,19.03
sctde,1629,20.0,2.3664319132398464,19.12
sctde,1630,20.2,3.9191835884530852,19.38
sctde,1631,20.0,3.3166247903554,19.42
sctde,1632,19.4,3.6110940170535577,19.39
sctde,1633,20.8,3.026549190084311,19.65
sctde,1634,18.4,1.6852299546352718,19.47
sctde,1635,19.7,3.0347981810987035,19.529999999999998
sctde,1636,19.7,1.7349351572897471,19.589999999999996
sctde,1637,20.2,4.894895300208167,19.69
sctde,1638,19.3,3.2264531609803355,19.77
sctde,1639,21.3,2.193171219946131,19.9
sctde,1640,21.7,2.193171219946131,20.049999999999997
sctde,1641,19.2,3.0594117081556713,19.97
sctde,1642,20.6,2.6532998322843198,20.09
sctde,1643,21.1,2.981610303175115,20.119999999999997
sctde,1644,18.8,2.9933259094191533,20.16
sctde,1645,18.7,4.313930922024598,20.060000000000002
sctde,1646,20.9,2.8089143810376274,20.18
sctde,1647,19.8,3.5156791662493894,20.14
sctde,1648,19.2,2.638181191654584,20.130000000000003
sctde,1649,19.0,3.82099463490856,19.9
sctde,1650,18.7,3.976179070414209,19.6
sctde,1651,19.3,3.163858403911275,19.61
sctde,1652,20.0,1.4832396974191326,19.55
sctde,1653,19.0,2.4083189157584592,19.34
sctde,1654,19.5,4.410215414239989,19.409999999999997
sctde,1655,20.3,4.026164427839479,19.570000000000004
sctde,1656,19.0,2.569046515733026,19.380000000000003
sctde,1657,21.1,2.467792535850613,19.51
sctde,1658,19.2,3.5721142198983507,19.510000000000005
sctde,1659,20.3,2.9681644159311658,19.640000000000008
sctde,1660,20.0,3.22490309931942,19.77
sctde,1661,19.1,3.5902646142032486,19.75
sctde,1662,21.0,1.9493588689617927,19.85
sctde,1663,20.5,2.4186773244895647,20.000000000000004
sctde,1664,20.1,2.1656407827707715,20.060000000000006
sctde,1665,19.4,2.9393876913398134,19.970000000000002
sctde,1666,18.8,2.7856776554368237,19.950000000000003
sctde,1667,18.8,3.7094473981982814,19.72
sctde,1668,20.2,3.57211421989835,19.82
sctde,1669,18.5,2.247220505424423,19.640000000000004
sctde,1670,19.6,4.103656905736638,19.6
sctde,1671,20.5,2.539685019840059,19.740000000000002
sctde,1672,20.1,2.947880594596735,19.650000000000002
sctde,1673,19.1,2.3853720883753127,19.51
sctde,1674,20.2,3.249615361854384,19.52
sctde,1675,21.7,2.8301943396169813,19.75
sctde,1676,19.6,2.90516780926679,19.83
sctde,1677,21.1,2.3430749027719964,20.06
sctde,1678,21.0,3.7416573867739413,20.140000000000004
sctde,1679,20.7,3.551056180912941,20.360000000000003
sctde,1680,19.4,2.764054992217051,20.340000000000003
sctde,1681,18.4,2.8705400188814645,20.13
sctde,1682,21.2,2.8213471959331766,20.240000000000002
sctde,1683,21.2,4.512205669071391,20.450000000000003
sctde,1684,19.9,3.753664875824692,20.419999999999998
sctde,1685,20.3,3.001666203960727,20.28
sctde,1686,22.0,2.32379000772445,20.52
sctde,1687,20.8,2.315167380558045,20.490000000000002
sctde,1688,21.4,3.826225293941799,20.53
sctde,1689,19.0,2.6832815729997477,20.36
sctde,1690,20.7,3.4365680554879163,20.49
sctde,1691,21.2,3.187475490101846,20.770000000000003
sctde,1692,21.8,2.7856776554368237,20.830000000000002
sctde,1693,21.8,3.026549190084311,20.89
sctde,1694,19.3,2.72213151776324,20.830000000000002
sctde,1695,19.0,3.924283374069717,20.7
sctde,1696,20.3,2.5709920264364885,20.53
sctde,1697,20.5,3.8275318418009276,20.5
sctde,1698,21.2,3.0919249667480613,20.48
sctde,1699,17.9,4.5265881191025095,20.37
sctde,1700,21.1,2.5475478405713994,20.41
sctde,1701,21.9,2.118962010041709,20.480000000000004
sctde,1702,19.4,1.9078784028338915,20.240000000000002
sctde,1703,20.2,1.7776388834631176,20.080000000000002
sctde,1704,22.7,2.4919871588754225,20.419999999999998
sctde,1705,20.7,2.4919871588754225,20.59
sctde,1706,21.3,2.6095976701399777,20.689999999999998
sctde,1707,19.3,1.7349351572897471,20.569999999999997
sctde,1708,20.7,3.348133808556641,20.52
sctde,1709,21.3,2.9,20.86
sctde,1710,19.6,1.7435595774162693,20.71
sctde,1711,18.1,2.6999999999999997,20.330000000000002
sctde,1712,18.9,2.118962010041709,20.28
sctde,1713,22.1,2.50798724079689,20.470000000000002
sctde,1714,20.1,3.144837038703278,20.210000000000004
sctde,1715,20.7,2.282542442102666,20.210000000000004
sctde,1716,21.5,1.91049731745428,20.230000000000004
sctde,1717,21.5,3.4132096331752027,20.45
sctde,1718,20.5,3.263433774416144,20.43
sctde,1719,21.4,4.608687448721165,20.44
sctde,1720,20.2,2.821347195933177,20.5
sctde,1721,20.5,1.5652475842498528,20.740000000000002
sctde,1722,21.2,2.85657137141714,20.970000000000006
sctde,1723,18.1,2.3853720883753127,20.57
sctde,1724,21.5,4.129164564412516,20.709999999999997
sctde,1725,19.2,1.9899748742132397,20.559999999999995
sctde,1726,21.3,2.0024984394500787,20.540000000000003
sctde,1727,20.6,2.6532998322843198,20.450000000000003
sctde,1728,21.0,3.521363372331802,20.500000000000004
sctde,1729,20.5,1.4317821063276353,20.410000000000004
sctde,1730,20.9,3.014962686336267,20.480000000000004
sctde,1731,21.7,2.6476404589747453,20.6
sctde,1732,20.4,3.6110940170535573,20.520000000000003
sctde,1733,21.0,2.5298221281347035,20.810000000000002
sctde,1734,21.3,2.9,20.790000000000003
sctde,1735,22.4,3.411744421846396,21.11
sctde,1736,20.6,2.537715508089904,21.04
sctde,1737,22.0,2.8284271247461903,21.179999999999996
sctde,1738,21.3,2.72213151776324,21.21
sctde,1739,20.2,1.7204650534085253,21.18
sctde,1740,20.3,2.6851443164195103,21.12
sctde,1741,19.6,2.8,20.910000000000007
sctde,1742,19.4,3.49857113690718,20.810000000000002
sctde,1743,21.3,2.238302928559939,20.84
sctde,1744,23.6,1.9595917942265422,21.07
sctde,1745,22.5,2.1563858652847827,21.080000000000002
sctde,1746,21.0,2.4899799195977463,21.12
sctde,1747,19.7,3.4365680554879163,20.89
sctde,1748,20.0,2.1447610589527217,20.76
sctde,1749,21.2,2.6,20.860000000000003
sctde,1750,21.8,2.6,21.01
sctde,1751,19.6,4.199999999999999,21.01
sctde,1752,20.7,3.2878564445547194,21.14
sctde,1753,20.2,1.9899748742132397,21.03
sctde,1754,20.4,3.773592452822642,20.71
sctde,1755,20.4,3.1685959035509716,20.5
sctde,1756,20.9,3.78021163428716,20.49
sctde,1757,21.2,2.785677655436824,20.64
sctde,1758,20.9,2.808914381037628,20.73
sctde,1759,19.8,3.9698866482558417,20.59
sctde,1760,19.3,3.132091952673165,20.34
sctde,1761,20.8,2.181742422927143,20.46
sctde,1762,20.4,1.685229954635272,20.43
sctde,1763,21.3,1.676305461424021,20.539999999999996
sctde,1764,21.0,4.219004621945797,20.6
sctde,1765,23.9,2.5865034312755126,20.95
sctde,1766,21.0,2.792848008753788,20.960000000000004
sctde,1767,21.5,1.746424919657298,20.990000000000002
sctde,1768,21.8,2.2715633383201093,21.080000000000002
sctde,1769,22.4,2.4979991993593593,21.339999999999996
sctde,1770,21.7,1.9519221295943137,21.58
sctde,1771,21.0,3.03315017762062,21.6
sctde,1772,20.3,3.001666203960727,21.590000000000003
sctde,1773,22.8,2.891366458960192,21.740000000000002
sctde,1774,22.7,4.075536774462966,21.91
sctde,1775,21.2,3.7363083384538807,21.64
sctde,1776,20.8,4.166533331199932,21.620000000000005
sctde,1777,22.4,2.8,21.709999999999997
sctde,1778,21.6,2.835489375751565,21.689999999999998
sctde,1779,20.4,3.0724582991474434,21.49
sctde,1780,21.9,3.1128764832546763,21.51
sctde,1781,20.0,2.6832815729997477,21.41
sctde,1782,22.8,2.0396078054371136,21.660000000000004
sctde,1783,20.8,3.3105890714493698,21.46
sctde,1784,20.9,3.9102429592034307,21.279999999999998
sctde,1785,18.7,2.934280150224242,21.03
sctde,1786,21.0,2.3664319132398464,21.05
sctde,1787,19.7,1.7349351572897471,20.78
sctde,1788,22.8,2.6381811916545836,20.900000000000002
sctde,1789,21.6,1.9078784028338915,21.020000000000003
sctde,1790,21.2,3.0919249667480613,20.950000000000003
sctde,1791,22.6,3.352610922848042,21.210000000000004
sctde,1792,21.8,2.9257477676655586,21.110000000000003
sctde,1793,20.9,2.3853720883753127,21.120000000000005
sctde,1794,19.9,2.4269322199023193,21.02
sctde,1795,21.7,3.318132004607412,21.32
sctde,1796,21.0,4.0743097574926725,21.32
sctde,1797,21.2,1.8330302779823362,21.470000000000002
sctde,1798,21.1,4.4821869662029945,21.3
sctde,1799,21.2,3.893584466786357,21.26
sctde,1800,21.4,2.8705400188814645,21.28
sctde,1801,20.9,3.83275357934736,21.11
sctde,1802,20.6,2.8705400188814645,20.99
sctde,1803,21.2,1.5362291495737217,21.02
sctde,1804,21.5,3.4132096331752027,21.18
sctde,1805,21.0,2.23606797749979,21.110000000000003
sctde,1806,22.9,2.0223748416156684,21.3
sctde,1807,21.7,2.9,21.35
sctde,1808,21.1,3.0479501308256345,21.35
sctde,1809,22.1,4.182104733265296,21.439999999999998
sctde,1810,21.5,1.746424919657298,21.45
sctde,1811,20.9,2.7,21.45
sctde,1812,20.5,3.8794329482541645,21.44
sctde,1813,22.4,3.261901286060018,21.560000000000002
sctde,1814,21.8,3.124099870362662,21.59
sctde,1815,21.1,2.071231517720798,21.6
sctde,1816,21.5,3.170173496829472,21.46
sctde,1817,21.9,1.9209372712298547,21.48
sctde,1818,22.4,3.2310988842807022,21.61
sctde,1819,21.2,1.9390719429665315,21.52
sctde,1820,21.9,2.7367864366808017,21.560000000000002
sctde,1821,22.3,2.9681644159311658,21.700000000000003
sctde,1822,21.0,2.756809750418044,21.750000000000004
sctde,1823,20.9,2.118962010041709,21.6
sctde,1824,22.3,2.1,21.65
sctde,1825,21.6,3.49857113690718,21.7
sctde,1826,21.7,4.026164427839479,21.72
sctde,1827,22.2,3.370459909270544,21.75
sctde,1828,21.9,3.3600595232822887,21.7
sctde,1829,21.3,2.451530134426253,21.71
sctde,1830,22.0,3.7682887362833544,21.72
sctde,1831,23.5,2.9748949561287032,21.84
sctde,1832,21.0,2.23606797749979,21.840000000000003
sctde,1833,21.9,2.3853720883753127,21.940000000000005
sctde,1834,22.3,3.2264531609803355,21.94
sctde,1835,22.1,1.57797338380595,21.990000000000002
sctde,1836,20.5,2.6172504656604803,21.87
sctde,1837,20.9,1.5132745950421556,21.740000000000002
sctde,1838,22.4,2.1540659228538015,21.79
sctde,1839,21.3,2.491987158875422,21.79
sctde,1840,22.4,2.6153393661244038,21.83
sctde,1841,21.3,1.9000000000000001,21.61
sctde,1842,22.3,2.6851443164195103,21.740000000000002
sctde,1843,22.0,1.9493588689617927,21.75
sctde,1844,20.7,2.9,21.59
sctde,1845,21.1,3.1764760348537187,21.490000000000002
sctde,1846,22.4,2.65329983228432,21.68
sctde,1847,20.5,3.0083217912982647,21.64
sctde,1848,21.2,2.4,21.52
sctde,1849,22.5,3.4132096331752027,21.64
sctde,1850,22.1,2.118962010041709,21.610000000000003
sctde,1851,21.4,1.8547236990991407,21.62
sctde,1852,21.1,2.3,21.5
sctde,1853,22.2,3.682390527904394,21.52
sctde,1854,22.8,2.181742422927143,21.73
sctde,1855,21.9,2.2561028345356955,21.810000000000002
sctde,1856,20.9,1.5132745950421556,21.660000000000004
sctde,1857,21.6,1.7435595774162693,21.770000000000003
sctde,1858,22.8,2.1354156504062622,21.930000000000003
sctde,1859,20.9,2.981610303175115,21.77
sctde,1860,21.4,3.1368774282716245,21.7
sctde,1861,22.4,2.8705400188814645,21.8
sctde,1862,19.9,1.445683229480096,21.679999999999996
sctde,1863,21.1,2.1656407827707715,21.569999999999997
sctde,1864,23.6,3.3226495451672298,21.65
sctde,1865,20.4,2.6153393661244038,21.5
sctde,1866,22.9,2.1656407827707715,21.7
sctde,1867,21.5,3.442382895611701,21.689999999999998
sctde,1868,20.7,2.72213151776324,21.479999999999997
sctde,1869,21.7,3.4942810419312296,21.559999999999995
sctde,1870,21.2,2.638181191654584,21.539999999999996
sctde,1871,21.4,2.835489375751565,21.44
sctde,1872,20.4,2.537715508089904,21.490000000000002
sctde,1873,22.4,3.3823069050575527,21.619999999999997
sctde,1874,22.7,2.5317977802344327,21.529999999999998
sctde,1875,22.1,2.211334438749598,21.7
sctde,1876,21.5,3.0083217912982647,21.560000000000002
sctde,1877,21.0,3.3763886032268267,21.509999999999998
sctde,1878,23.4,3.1999999999999997,21.78
sctde,1879,21.1,1.0440306508910548,21.72
sctde,1880,21.3,2.7946377224964243,21.73
sctde,1881,21.8,3.5156791662493894,21.77
sctde,1882,22.3,3.1320919526731648,21.96
sctde,1883,22.3,1.9000000000000004,21.950000000000003
sctde,1884,22.8,2.925747767665559,21.96
sctde,1885,22.0,2.5298221281347035,21.95
sctde,1886,21.8,1.5999999999999999,21.98
sctde,1887,22.5,3.383784863137726,22.13
sctde,1888,22.3,3.606937759374287,22.02
sctde,1889,22.7,3.2878564445547194,22.18
sctde,1890,21.1,3.014962686336267,22.16
sctde,1891,23.1,2.467792535850613,22.29
sctde,1892,23.1,2.6627053911388696,22.369999999999997
sctde,1893,21.4,3.7202150475476548,22.279999999999998
sctde,1894,22.7,1.7349351572897471,22.270000000000003
sctde,1895,23.5,3.170173496829472,22.42
sctde,1896,21.2,1.7204650534085253,22.360000000000003
sctde,1897,21.7,3.2264531609803355,22.28
sctde,1898,22.8,3.627671429443411,22.330000000000005
sctde,1899,23.3,1.5524174696260022,22.39
sctde,1900,21.9,1.6401219466856727,22.470000000000002
sctde,1901,22.7,2.2383029285599396,22.43
sctde,1902,22.1,2.0223748416156684,22.33
sctde,1903,21.4,2.1999999999999997,22.330000000000002
sctde,1904,22.7,1.345362404707371,22.330000000000002
sctde,1905,22.1,2.5865034312755126,22.19
sctde,1906,21.1,2.6248809496813377,22.180000000000003
sctde,1907,21.8,2.2715633383201093,22.19
sctde,1908,21.3,3.0999999999999996,22.04
sctde,1909,24.3,2.758622844826744,22.14
sctde,1910,23.6,2.576819745345025,22.31
sctde,1911,21.9,3.8587562763149474,22.230000000000004
sctde,1912,21.4,3.2924155266308657,22.160000000000004
sctde,1913,23.2,1.7204650534085253,22.340000000000003
sctde,1914,21.8,1.8330302779823358,22.25
sctde,1915,23.2,2.4,22.36
sctde,1916,23.6,2.690724809414742,22.610000000000003
sctde,1917,22.4,1.685229954635272,22.669999999999998
sctde,1918,22.6,2.7640549922170505,22.8
sctde,1919,22.4,2.7640549922170505,22.61
sctde,1920,22.5,2.247220505424423,22.5
sctde,1921,22.7,3.6345563690772495,22.58
sctde,1922,21.1,3.419064199455752,22.55
sctde,1923,22.3,2.758622844826744,22.46
sctde,1924,22.8,2.785677655436824,22.560000000000002
sctde,1925,22.5,2.8722813232690143,22.490000000000002
sctde,1926,22.4,2.727636339397171,22.37
sctde,1927,21.5,2.1563858652847827,22.279999999999998
sctde,1928,23.3,2.7221315177632395,22.35
sctde,1929,22.4,1.7435595774162693,22.349999999999998
sctde,1930,21.1,2.6248809496813377,22.209999999999997
sctde,1931,22.4,3.261901286060018,22.18
sctde,1932,22.7,2.193171219946131,22.34
sctde,1933,23.1,2.4269322199023193,22.419999999999998
sctde,1934,22.5,2.4186773244895647,22.39
sctde,1935,22.6,2.8,22.400000000000002
sctde,1936,23.4,2.2891046284519194,22.500000000000004
sctde,1937,23.3,2.4919871588754225,22.68
sctde,1938,22.2,3.762977544445356,22.57
sctde,1939,21.1,2.1656407827707715,22.439999999999998
sctde,1940,21.9,1.5779733838059502,22.52
sctde,1941,23.0,2.04939015319192,22.580000000000002
sctde,1942,21.0,2.7202941017470885,22.410000000000004
sctde,1943,22.6,2.1071307505705477,22.360000000000003
sctde,1944,21.6,3.2310988842807022,22.270000000000003
sctde,1945,21.5,3.4713109915419564,22.16
sctde,1946,22.9,3.1128764832546763,22.11
sctde,1947,22.3,1.4177446878757827,22.009999999999998
sctde,1948,23.1,2.77308492477241,22.1
sctde,1949,23.7,2.0518284528683193,22.36
sctde,1950,21.9,3.477067730142742,22.360000000000003
sctde,1951,22.7,4.075536774462967,22.330000000000002
sctde,1952,22.9,3.8327535793473597,22.52
sctde,1953,24.2,3.1874754901018454,22.68
sctde,1954,21.9,1.9209372712298547,22.710000000000004
sctde,1955,23.0,2.932575659723036,22.86
sctde,1956,22.6,2.7640549922170505,22.830000000000002
sctde,1957,21.3,3.4073450074801643,22.73
sctde,1958,23.6,2.8705400188814645,22.78
sctde,1959,22.3,2.4919871588754225,22.64
sctde,1960,22.2,2.8213471959331766,22.67
sctde,1961,23.6,2.6153393661244038,22.76
sctde,1962,22.1,3.3600595232822883,22.68
sctde,1963,22.4,1.8547236990991407,22.500000000000004
sctde,1964,22.2,2.6,22.53
sctde,1965,21.9,3.389690251335659,22.42
sctde,1966,22.5,1.91049731745428,22.410000000000004
sctde,1967,22.7,1.846618531261939,22.550000000000004
sctde,1968,21.7,2.72213151776324,22.36
sctde,1969,22.1,2.3430749027719964,22.340000000000003
sctde,1970,21.8,3.059411708155671,22.3
sctde,1971,22.6,2.416609194718914,22.2
sctde,1972,22.1,2.0223748416156684,22.200000000000003
sctde,1973,22.0,2.6832815729997477,22.16
sctde,1974,22.5,2.5787593916455256,22.189999999999998
sctde,1975,24.4,1.562049935181331,22.44
sctde,1976,23.0,1.7888543819998317,22.490000000000002
sctde,1977,23.0,2.1908902300206643,22.520000000000003
sctde,1978,22.5,3.442382895611701,22.6
sctde,1979,24.2,1.9899748742132397,22.810000000000002
sctde,1980,22.9,1.8138357147217055,22.92
sctde,1981,23.2,1.8330302779823362,22.98
sctde,1982,23.1,2.3853720883753122,23.080000000000002
sctde,1983,22.4,1.8547236990991407,23.119999999999997
sctde,1984,23.4,3.3823069050575523,23.209999999999997
sctde,1985,22.6,2.4576411454889016,23.029999999999998
sctde,1986,21.7,3.63455636907725,22.900000000000006
sctde,1987,21.6,2.65329983228432,22.76
sctde,1988,20.9,2.256102834535695,22.6
sctde,1989,22.8,2.993325909419153,22.46
sctde,1990,21.1,2.6248809496813372,22.28
sctde,1991,23.2,2.1354156504062622,22.28
sctde,1992,22.5,3.263433774416144,22.22
sctde,1993,22.2,2.6758176320519302,22.2
sctde,1994,22.2,3.026549190084311,22.08
sctde,1995,22.3,4.148493702538308,22.049999999999997
sctde,1996,21.9,2.8442925306655784,22.070000000000004
sctde,1997,21.2,3.4,22.030000000000005
sctde,1998,23.3,2.5709920264364885,22.270000000000003
sctde,1999,25.2,2.925747767665559,22.51
sctde,2000,21.7,2.9681644159311658,22.57
sctde,2001,23.7,1.676305461424021,22.62
sctde,2002,22.9,1.8138357147217055,22.66
sctde,2003,23.7,2.4919871588754225,22.810000000000002
sctde,2004,24.5,3.5,23.04
sctde,2005,21.7,2.5317977802344322,22.979999999999997
sctde,2006,23.2,1.98997487421324,23.11
sctde,2007,21.5,2.9068883707497264,23.14
sctde,2008,22.8,2.315167380558045,23.089999999999996
sctde,2009,21.7,2.238302928559939,22.739999999999995
sctde,2010,22.4,2.0591260281974,22.81
sctde,2011,22.7,3.579106033634656,22.71
sctde,2012,21.5,2.1563858652847827,22.57
sctde,2013,23.0,2.0976176963403033,22.5
sctde,2014,23.5,2.1563858652847827,22.400000000000002
sctde,2015,23.6,2.690724809414742,22.59
sctde,2016,23.6,2.1071307505705477,22.63
sctde,2017,22.3,3.348133808556641,22.71
sctde,2018,23.3,2.6851443164195103,22.759999999999998
sctde,2019,22.9,3.3896902513356584,22.880000000000003
sctde,2020,23.1,2.071231517720798,22.95
sctde,2021,23.6,1.6248076809271923,23.039999999999996
sctde,2022,23.2,1.9390719429665315,23.21
sctde,2023,23.2,1.5999999999999999,23.23
sctde,2024,23.1,2.773084924772409,23.19
sctde,2025,23.2,3.249615361854384,23.150000000000002
sctde,2026,22.4,2.7640549922170505,23.029999999999998
sctde,2027,23.0,3.03315017762062,23.099999999999998
sctde,2028,21.9,2.6248809496813372,22.96
sctde,2029,23.3,3.7161808352124095,23.0
sctde,2030,22.5,1.857417562100671,22.940000000000005
sctde,2031,23.4,2.1071307505705477,22.919999999999998
sctde,2032,23.4,3.2310988842807022,22.939999999999998
sctde,2033,23.8,2.9597297173897483,23.0
sctde,2034,22.7,2.6476404589747453,22.959999999999997
sctde,2035,22.7,2.5709920264364885,22.91
sctde,2036,23.1,1.8138357147217055,22.979999999999997
sctde,2037,22.7,1.9519221295943134,22.95
sctde,2038,21.9,2.4269322199023193,22.95
sctde,2039,23.5,2.29128784747792,22.970000000000002
sctde,2040,24.1,3.144837038703278,23.130000000000003
sctde,2041,22.2,2.56124969497314,23.01
sctde,2042,22.9,1.9209372712298545,22.959999999999997
sctde,2043,22.4,1.0198039027185568,22.819999999999997
sctde,2044,23.3,2.934280150224242,22.879999999999995
sctde,2045,23.5,2.247220505424423,22.96
sctde,2046,23.0,2.449489742783178,22.950000000000003
sctde,2047,24.1,1.972308292331602,23.090000000000003
sctde,2048,23.7,2.1470910553583886,23.270000000000003
